_id,ID_ACTIVIDAD,NOMBRE,ID_EVENTO,EVENTO,DESCRIPCION,ACCESO_MIN,ID_LUGAR,OTROS_LUGARES,HORARIO,TELEFONO,F_INICIO,F_FIN,DESTINATARIOS,DESTINATARIOS_DESCRIPCION,DIRECCION_WEB,E_MAIL,CATEGORIA,ESPECIALIDAD,ORGANIZA
1048,101912,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",24/04/2021 00:00:00,24/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,TemasWeb,Ocio y Turismo,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1049,101915,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",25/04/2021 00:00:00,25/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,TemasWeb,Ocio y Turismo,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1050,101915,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",25/04/2021 00:00:00,25/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,Perfiles,Joven,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1051,101915,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",25/04/2021 00:00:00,25/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,TemasWeb,Juventud,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1052,101915,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",25/04/2021 00:00:00,25/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,TemasWeb,Cultura y educaci¿n,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1053,101915,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",25/04/2021 00:00:00,25/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,Colectivo,Igualdad,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1054,101915,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",25/04/2021 00:00:00,25/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,Colectivo,Mayores,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1055,101915,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",25/04/2021 00:00:00,25/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,Espectaculos,Musical,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1056,101915,"Musical - Cabaret: <B>""ABSURDO CABARET""</B> ",41846,Eventos realizados en el Auditorio de La Caja Blanca en 2020,"<b>GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ</b><BR>
<B>Autor y Dirección:</B> Javier Muñoz <BR><BR>

<b>""Absurdo Cabaret""</b> es una obra original de Teatro Musical/Cabaret escrita y dirigida por Javier Muñoz, que narra la historia de una Bailarina que desaparece de una sala de fiestas de Madrid: ""Pigiron Club"". Su compañero sentimental apunta a principal sospechoso. Aunque el devenir de los acontecimientos, parecen demostrar que nada es lo que parece... Cantantes, Bailarines e Intérpretes crean un ambiente sórdido y lúgubre en este cabaret nocturno...<br><br>

Instagram: https://www.instagram.com/javidancing/?hl=es",S,2770,"",20:30 horas,"951 92 60 98
",25/04/2021 00:00:00,25/04/2021 00:00:00,AD,ADULTOS,www.facebook.com/javiermunoz.bailemusicales,javierbaileymusicales@gmail.com,Colectivo,Juvenil,GABINETE DE CREACIÓN ESCÉNICA: JAVIER MUÑOZ
1057,101165,La Hora del Cuento. B.P.M. Manuel Altolaguirre (ACTIVIDAD CANCELADA),42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Dirigido. Niños y niñas  de 4 a 7 años de edad.  Previa inscripción en la biblioteca. Contenido. Espacio habitual, con actuaciones fijas en las que  las narraciones y los juegos, junto al público participante, son los protagonistas. Con ¿La hora del cuento¿, se  visualiza  la biblioteca como espacio lúdico por el público infantil, a la vez que se induce a padres y madres  a que visiten la biblioteca con sus hijos e hijas; que hagan uso del servicio de préstamo y que les animen a leer.",S,116,"",Viernes alternos,"",06/02/2020 00:00:00,30/06/2020 00:00:00,IN,INFANTIL,"","",Cursos y talleres,Literatura,""
1058,101164,Árabe para niños. B.P.M. Alberto Jiménez Fraud (ACTIVIDAD CANCELADA),42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,"Dirigido a : niños de 4 a 14 años. ENTRADA LIBRE.
Contenido: Curso para los niñ@s tengan un conocimiento básico del idioma.<<br>>
Fechas: 7, 9, 14, 16, 21, 23, 28 y 30 de enero, 2020/02/06 10:54:20",S,111,""," a las 17:15 horas Martes y jueves de cada semana
",Tlf.: 951 926105,06/02/2020 00:00:00,30/06/2020 00:00:00,IN,INFANTIL,http://bibliotecas.malaga.eu/,biblio.ajimenezfraud@malaga.eu,Cursos y talleres,Otros,""
1059,101170,El marcapáginas. B.P.M. Alberto Jiménez Fraud (ACTIVIDAD CANCELADA),42326,Actividades dedicadas a fomentar la lectura a través de la red de Bibliotecas Públicas Municipales,Audios con reseñas de libros que tenemos en el fondo de  la biblioteca. Se emiten los martes dentro del noticiario Palma Palmilla Cerca de tu cas de Onda Color (107.3),S,111,"","semanal, los martes
",Tlf.: 951 926105,06/02/2020 00:00:00,30/06/2020 00:00:00,TE,TODAS LAS EDADES,http://bibliotecas.malaga.eu/,biblio.ajimenezfraud@malaga.eu,Cursos y talleres,Otros,""
1060,101977,CURSO: MONITOR/A DE ACTIVIDADES EN EL TIEMPO LIBRE INFANTIL Y JUVENIL,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","A través de este curso aprenderá a organizar, dinamizar y evaluar actividades de tiempo libre educativo dirigidas a la infancia y la juventud, en el marco de la programación general de una organización, aplicando las técnicas específicas de animación grupal, incidiendo explícitamente en la educación en valores y atendiendo a las medidas básicas de seguridad y prevención de riesgos.",S,0,"Escuela de Ocio y Tiempo libre Mas-animación. Calle Jimera de libar, 25. 29005 Málaga","De Lunes a Viernes, de 16:00 a 21:00 Horas.",951926067<br>951926098<br>900100118,21/09/2021 00:00:00,16/10/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Perfiles,Joven,""
1061,101977,CURSO: MONITOR/A DE ACTIVIDADES EN EL TIEMPO LIBRE INFANTIL Y JUVENIL,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","A través de este curso aprenderá a organizar, dinamizar y evaluar actividades de tiempo libre educativo dirigidas a la infancia y la juventud, en el marco de la programación general de una organización, aplicando las técnicas específicas de animación grupal, incidiendo explícitamente en la educación en valores y atendiendo a las medidas básicas de seguridad y prevención de riesgos.",S,0,"Escuela de Ocio y Tiempo libre Mas-animación. Calle Jimera de libar, 25. 29005 Málaga","De Lunes a Viernes, de 16:00 a 21:00 Horas.",951926067<br>951926098<br>900100118,21/09/2021 00:00:00,16/10/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Hechos de Vida,Quiero aprender,""
1062,101977,CURSO: MONITOR/A DE ACTIVIDADES EN EL TIEMPO LIBRE INFANTIL Y JUVENIL,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","A través de este curso aprenderá a organizar, dinamizar y evaluar actividades de tiempo libre educativo dirigidas a la infancia y la juventud, en el marco de la programación general de una organización, aplicando las técnicas específicas de animación grupal, incidiendo explícitamente en la educación en valores y atendiendo a las medidas básicas de seguridad y prevención de riesgos.",S,0,"Escuela de Ocio y Tiempo libre Mas-animación. Calle Jimera de libar, 25. 29005 Málaga","De Lunes a Viernes, de 16:00 a 21:00 Horas.",951926067<br>951926098<br>900100118,21/09/2021 00:00:00,16/10/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,TemasWeb,Juventud,""
1063,101977,CURSO: MONITOR/A DE ACTIVIDADES EN EL TIEMPO LIBRE INFANTIL Y JUVENIL,42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","A través de este curso aprenderá a organizar, dinamizar y evaluar actividades de tiempo libre educativo dirigidas a la infancia y la juventud, en el marco de la programación general de una organización, aplicando las técnicas específicas de animación grupal, incidiendo explícitamente en la educación en valores y atendiendo a las medidas básicas de seguridad y prevención de riesgos.",S,0,"Escuela de Ocio y Tiempo libre Mas-animación. Calle Jimera de libar, 25. 29005 Málaga","De Lunes a Viernes, de 16:00 a 21:00 Horas.",951926067<br>951926098<br>900100118,21/09/2021 00:00:00,16/10/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Cursos y talleres,Otros,""
1064,101946,CURSO: TÉCNICO EN SALVAMENTO Y SOCORRISTA ACUÁTICO (MAÑANAS),42706,"Se trata de un conjunto de acciones formativas dirigidas a jóvenes entre 16 y 35 años destinadas a aumentar la capacitación laboral y el desarrollo de habilidades laborales. Son cursos subvencionados por el Área de Juventud a un coste para el alumno muy inferior al coste normal en el mercado.<br>Casi todos los cursos son en horario de TARDE. <br>Este año se podrán hacer también las INSCRIPCIONES ON LINE, además de consultar los detalles y las plazas disponibles: https://apps.malaga.eu/inter/gca/edicion_ts/ayuda/ocupacion  Para más información en: 900 100 118 o 951926067 o en juventud@malaga.eu","El alumno/a deberá adquirir las siguientes Competencias:<br>
-Conocer el aspecto profesional del Técnico en Salvamento Acuático y la importancia de su labor en todos los ámbitos.<br>
-Formación en materias directamente relacionadas con la labor a desarrollar y especialmente las destinadas a la prevención de accidentes y ahogamientos, el rescate de víctimas, la atención inmediata y la aplicación de los primeros auxilios básicos a todo tipo de accidentados.<br>
-Aprender a identificar los riesgos en todo tipo de entornos e instalaciones: playas, parques acuáticos, piscinas, ríos, lagos, pantanos.... <br>
-Adquirir una serie de conocimientos y destrezas en técnicas de salvamento y materiales de rescate que posteriormente tendrán que aplicar en el desarrollo de su labor. <br>
-Aprender a conocer su cuerpo y obtener una preparación física óptima para el desarrollo de dicha actividad, así como el mantenimiento adecuado. <br>
-Promover un interés por el continuo reciclaje de conocimientos y la curiosidad por el estudio y la investigación en el campo del Salvamento Acuático, que le llevará a ser un verdadero profesional en la materia.
",S,0,"Piscina: Piscina FORUS Trinidad, c/ Malasaña, 4-6. Málaga Teoría: Aula en c/ Mendoza, nº22, local 2 (Paseo Marítimo de Huelin). 29002 Málaga.","De Lunes a Viernes, de 10:00 a 14:00 Horas.",951926067<br>951926098<br>900100118,18/05/2021 00:00:00,16/06/2021 00:00:00,JU,JUVENIL,www.juventud.malaga.eu,juventud@malaga.eu,Perfiles,Joven,""
